record,label,xa_max,xa_min,xa_mean,xa_var,xa_std,xa_rms,xa_delta,xa_Q1,xa_media,xa_Q3,ya_max,ya_min,ya_mean,ya_var,ya_std,ya_rms,ya_delta,ya_Q1,ya_media,ya_Q3,za_max,za_min,za_mean,za_var,za_std,za_rms,za_delta,za_Q1,za_media,za_Q3,xw_max,xw_min,xw_mean,xw_var,xw_std,xw_rms,xw_delta,xw_Q1,xw_media,xw_Q3,yw_max,yw_min,yw_mean,yw_var,yw_std,yw_rms,yw_delta,yw_Q1,yw_media,yw_Q3,zw_max,zw_min,zw_mean,zw_var,zw_std,zw_rms,zw_delta,zw_Q1,zw_media,zw_Q3
774,0,-0.475060357,0.889114519,1.613110575,-0.512201381,-0.413058852,-0.183005916,-0.822115016,0.44723834,2.070301549,1.943735002,-0.863225907,-0.181394777,-0.817787087,-0.166513491,-0.048319794,-0.056673363,-0.387282176,0.190353416,0.266521809,-0.211026702,-0.884927873,0.796651515,-0.069996052,-0.652434892,-0.939691546,-0.9823893,-0.990463262,0.555147882,0.320557417,-0.445914889,-0.865694315,0.785302335,-0.71082305,-0.743496356,-1.20730387,-1.140337361,-0.96189629,-0.108272436,-0.728243438,-1.193813411,-0.893207919,0.626383872,-1.146109062,-0.838933157,-1.015551553,-0.765076056,-0.947395109,-0.909425857,-1.38456686,-1.554585809,-0.829001253,0.894657762,0.08253356,-0.742427528,-0.824757883,-0.851031175,-0.943731851,-0.074486454,0.437584919,0.020162291
775,0,-0.353895247,-0.148457456,-0.068114488,-0.407118107,-0.25367504,-0.365583998,-0.133664518,0.895085991,-0.003879114,-0.694155847,-0.579926723,0.367369535,-0.039474296,-0.408353033,-0.926143835,-0.97352028,-0.548917272,0.637779995,0.021762576,-0.671659031,-0.856297878,0.504717377,-0.142262577,-0.719981894,-1.242728345,-1.28138386,-0.818535462,0.791214984,-0.060547611,-0.768610657,-0.767097011,-0.216577786,-0.95740732,-0.579593737,-0.579495665,-0.575948659,-0.329418886,-0.320173281,-1.05292842,-0.957507823,0.302875635,0.382502044,0.241720197,-0.559890304,-0.407781968,-1.014166555,-0.046193535,0.493097044,0.297635752,-0.198679178,-0.444952602,-1.160290296,-1.844697112,0.450950218,0.733086575,0.945719543,0.677636215,-0.892851381,-1.665873704,-0.786738823
776,0,0.052799577,-0.293374835,-0.033925838,-0.041352763,0.20702147,0.099969809,0.206255225,0.807272726,-0.003879114,-0.125734594,-0.380862947,0.179093969,-0.105613678,-0.382494047,-0.773302164,-0.818649364,-0.323804102,0.604781072,-0.16954349,-0.641405636,-0.676819084,0.383152098,-0.266833234,-0.709976346,-1.184828417,-1.232869999,-0.638679706,0.694090233,-0.099210439,-0.874925154,-0.240138132,-0.657240647,-0.992624883,-0.450314923,-0.313639515,-0.330409864,0.234687888,-0.253873016,-1.01954959,-1.076944886,0.448999403,0.271846858,0.250688603,-0.437039556,-0.223811678,-0.801179308,0.113848802,0.425599412,0.296944625,-0.178371041,-0.318781,-1.515625885,-1.754745964,0.677340906,0.913837847,1.086879951,0.979476377,-0.964664026,-1.672989599,-0.520603017
777,0,0.191347751,-1.077204683,-0.059727696,0.501900936,0.744539906,0.64300705,0.755745499,0.849715804,-0.039640849,-0.683749966,0.511990473,0.563777955,-0.023018149,-0.3776383,-0.748432461,-0.796413927,-0.039532726,0.58828161,0.027389225,-0.706792005,-0.681871436,-0.11109506,-0.239802215,-0.469640673,-0.461778505,-0.522692241,-0.382187056,0.822240946,-0.055024349,-0.78612128,0.382430253,0.427863108,0.379333608,-0.396484836,-0.220312082,-0.353496174,-0.019101276,0.771831073,0.461256684,-0.129153995,0.66312762,0.638403631,0.23213885,-0.471223711,-0.272406635,-0.864640648,0.021813124,0.591098412,0.238198848,-0.251480335,-0.542190116,-0.636496986,-1.902357769,0.170333432,0.485323502,0.746396768,0.264594775,-1.088840057,-1.796806176,-1.752188927
778,0,0.688744298,-2.330967868,0.066974037,2.740051777,2.277339145,2.192533061,1.8071502,0.96094594,0.024219393,0.169532281,0.205222717,-0.067941466,0.067237376,-0.222815473,-0.195458355,-0.243454713,0.157621292,0.267997941,0.078029067,-0.56821194,-0.444651475,-1.987518739,-0.611330684,0.394307711,0.731533121,0.653456912,0.75726211,0.811449307,-0.060547611,-0.345854186,2.711362753,-0.242606577,0.256742235,0.800562019,1.072326415,0.948146421,1.742113087,0.666530653,0.399050683,-0.14199669,2.042001352,0.075585296,0.532866216,1.623991149,1.526501892,1.324056124,1.234711885,0.600833648,0.228523073,-0.145201083,1.009973574,-1.516098196,-0.981429097,2.078960034,1.815065518,1.817175272,1.457352084,-1.207031701,-1.82100022,-1.746526463
779,0,1.909345099,-0.671253736,-0.058403153,2.467021939,2.122144569,2.034939356,1.590475583,0.444311232,-0.080511404,-0.793011717,-0.002851314,-0.122431587,0.257735006,-0.289646381,-0.397055188,-0.443848737,0.070623932,0.676602258,0.083655716,-0.303738717,-0.333018552,-0.505368825,-0.537606024,-0.450077594,-0.421717336,-0.478806393,0.050430547,0.712975602,-0.14339653,-0.894937294,-0.234605174,-0.296947386,-0.408416307,-0.217838269,0.047232363,-0.098179883,0.031473362,-0.246072985,-0.760105048,-0.641577526,-0.179657922,-2.1310039,-0.549482277,1.313203981,1.330691257,1.050227351,1.203485494,0.008282325,-0.06382356,-0.501947361,1.715459403,-1.516098196,-0.989810873,3.173109952,2.372360256,2.366718467,1.710893274,-1.124746379,-1.766919416,-2.083443069
780,0,1.200425937,-0.237048457,0.025841932,1.005204774,1.158048477,1.061313298,0.89072313,0.502853408,-0.11627314,-0.881461706,0.240006493,0.338701225,0.105881098,-0.342089668,-0.588548136,-0.637488783,-0.062452031,0.701836729,0.049895821,-0.629694645,-0.606807919,-0.073826872,-0.431676555,-0.523447944,-0.579768337,-0.637497144,-0.353273339,0.783121255,-0.096448809,-0.871172877,-0.486022766,-0.597420093,-0.455761487,-0.44707599,-0.307800868,-0.451333242,0.055026881,0.023028088,-0.623555289,-1.002457255,-0.325420446,-1.303475605,-0.274430105,0.350601387,0.616220068,0.144076623,0.600889824,0.372380126,-0.02719384,-0.340836139,1.190060611,-1.516098196,-1.500333183,2.471289106,2.025292666,2.087562079,1.522072706,-1.13821125,-1.842347905,-2.553427577
781,0,1.655999868,-1.647030754,-0.011943178,4.185300988,3.017130074,2.939331106,2.008217356,-0.853861534,0.052317899,1.990561467,-0.143662742,-0.54899977,-0.286298409,-0.254548162,-0.286726534,-0.326602922,0.24173874,0.023417685,-0.096397053,-0.44524653,1.299612944,-3.153184835,-0.343174396,0.213435797,0.536630806,0.45746372,2.496904078,0.383830614,-0.077117394,0.22574258,0.894339488,0.002041224,0.053675642,-0.231997914,0.027842532,-0.132326257,0.527602064,0.25442901,0.1441578,-0.097047258,2.042001352,0.154401884,0.453705693,1.459494133,1.424449673,1.178665172,1.186030451,0.086813223,0.249256877,0.02538727,0.797948362,-1.516098196,-0.958987062,2.248273217,1.907423093,1.905192914,1.381153354,-1.208527798,-0.151611204,0.708151662
782,0,0.98597746,-1.714112006,-0.07803965,3.547853471,2.705661623,2.624536853,1.628794591,0.030125332,0.006338525,1.941133532,0.272904401,-0.228362008,-0.116823253,-0.251495797,-0.277632271,-0.32329639,0.291057244,0.561106026,0.123042259,-0.578947016,1.261359421,-2.406342183,-0.356379033,0.02548054,0.313565848,0.238432603,2.079676034,0.310987051,-0.124065115,-0.345854186,0.950333018,0.349890897,0.063131957,-0.407975404,-0.239609598,-0.406217434,0.361353478,0.345429373,0.256432046,-0.211347243,2.042001352,0.088063825,0.539614781,1.221315985,1.270224504,1.030625879,1.227004463,0.301637416,0.334265472,0.147236093,0.289151096,-1.516098196,-1.043604829,1.807546547,1.66123373,1.674452519,1.19829913,-1.0230118,-1.660180988,0.958715692
783,0,0.804918232,0.118956122,0.090076323,1.63472245,1.606337946,1.515073883,0.43315542,-0.271366877,-0.123936369,-0.894469058,0.172115268,0.685160798,0.248464855,-0.306586141,-0.454775169,-0.501801405,-0.305804648,0.601869402,0.089282365,-0.406209892,-0.212243278,-0.26075937,0.008643338,-0.044228431,0.224049449,0.157170683,-9.07E-05,0.762886932,-0.071594133,-0.452168683,0.082433294,-1.415728743,0.005589949,-0.033132373,0.279922386,0.125161235,0.860099237,0.375329492,-0.130458937,-0.465632604,-0.673390087,-0.872232342,-0.373598188,-0.207819437,0.065431662,-0.480422607,0.116172363,0.184165576,-0.193755397,-0.533763443,-0.149603537,-1.516098196,-1.565264495,1.527179228,1.493796498,1.588623912,1.040617193,-1.224984862,-1.889312814,0.191451826
784,0,-0.53667557,0.970960938,1.665902221,-0.694652731,-0.742940345,-0.417009882,-0.908978611,0.998998355,1.945135474,1.472868884,-0.797011008,0.449104716,-1.136051429,-0.27766117,-0.358098938,-0.316636385,-0.721472037,-0.47350728,-0.788474882,-0.513560647,-0.9373761,0.968795049,-0.696812948,-0.690252657,-1.088314655,-1.106628592,-1.114823335,0.186883204,-1.071304424,-1.065040489,-0.845775667,0.685411143,-0.538446891,-0.729137237,-1.09733629,-1.166366603,-0.892871395,0.008728031,-0.596245337,-0.983193213,-0.849587536,0.639504678,-1.145961003,-0.837378136,-1.010373737,-0.762854424,-0.928126555,-0.910074872,-1.378346719,-1.681173198,-0.83801351,0.85262205,-0.142574378,-0.748583278,-0.843706705,-0.803972572,-0.916627604,-0.231576614,0.276765687,-0.284195147
785,0,-0.251490075,0.283924962,0.202733744,-0.651731047,-0.657112952,-0.761772535,-0.324936647,0.962409494,0.504448413,-0.371573534,0.663278942,0.300476812,0.083270179,-0.365642206,-0.69058567,-0.739763231,0.202499931,0.566929366,0.072402418,-0.518440227,-0.341679727,0.643437854,-0.512469841,-0.670247956,-1.005322322,-1.049426872,-0.55893381,0.4769085,-0.585257432,-0.908695641,-0.095506621,-1.060915226,-1.085300409,-0.236453841,0.021686438,0.005661744,0.551548141,-0.608774431,-1.087824469,-1.433971807,-0.505681905,0.36139865,-0.154407527,-0.802836071,-0.905487598,-1.679144432,-0.540545272,0.164695106,-0.174403847,-0.508039802,-0.069916209,-1.419353084,-1.875128762,-0.03600772,0.280188916,0.569607532,0.999421011,-1.085847864,-1.694337285,-2.525115257
786,0,-0.484010053,0.624799803,-0.099805513,-0.684715894,-0.722489912,-0.839021371,-0.671637562,0.403331708,-0.218449527,-0.294830161,-0.316952998,0.787431435,-0.144543249,-0.391961567,-0.824739906,-0.868004464,-0.646234319,0.477638161,-0.273636497,-0.68141819,-0.863515523,0.752284625,-0.343451959,-0.696483841,-1.116865407,-1.166461046,-0.953310691,0.650923678,-0.071594133,-0.833650114,-0.5233149,-0.241008318,-1.023935441,-0.604546399,-0.641305248,-0.600613543,-0.171283178,-0.507374027,-1.181892081,-1.346641481,-0.788717684,0.499488248,-0.120718541,-0.873864084,-1.147813584,-1.972238398,-0.803447681,0.241278957,-0.077646096,-0.476223721,-0.537921152,-0.564863094,-1.895607381,-0.476415892,-0.275098175,0.158558292,0.214420666,-1.040964961,-1.644526019,-2.159886332
787,0,2.848718925,-1.182930569,1.253924836,2.974226284,2.405943423,2.401062131,2.480100875,-0.36503436,1.636051903,3.18983926,1.028718126,0.465573745,0.787479651,-0.185122738,-0.095152623,-0.119317474,0.314336538,0.255380706,0.134295557,0.258388871,0.309833107,-0.45893148,1.941949586,0.262919883,0.591648076,0.77498497,0.441387526,0.400018073,1.908495034,1.769178923,0.972354189,-2.799706946,2.124034021,1.67339313,1.692231377,1.89407541,2.179423418,1.841735339,2.389642724,2.427826579,1.680846253,0.345616982,0.179629878,0.503010618,0.744006876,0.306904247,0.841293363,-0.587514076,0.018420528,0.661031966,1.550076575,-1.516098196,0.844164045,2.432444395,2.005054442,1.892227032,1.651457128,-0.080470841,1.179061199,1.70049847
788,0,0.374988621,-0.534174656,-0.151946767,-0.251005867,-0.042636892,-0.151461164,0.549942286,0.337471759,-0.054967308,-0.839838182,-0.348593661,0.570487559,-0.091654176,-0.390582509,-0.816977272,-0.862719513,-0.536317654,0.545577121,0.044269172,-0.643357468,-0.90128787,0.250051427,-0.423401451,-0.714440804,-1.209691955,-1.254356867,-0.7137621,0.700835008,-0.126826746,-0.993747238,-0.279864767,0.064829974,-0.220959563,-0.632467417,-0.716959361,-0.893345734,-0.202622443,0.32202928,-0.279146453,-0.636440448,-0.23221913,-1.40513891,-0.390554501,-0.100442255,0.184720648,-0.336053187,0.722168366,0.062150627,-0.372066109,-0.456592521,-0.401946743,-1.516098196,-1.892896245,1.254556622,1.3211757,1.4849323,0.949928771,-1.075375186,-1.792536639,-0.33232609
789,0,0.312340752,-0.681097181,-0.105258115,0.427912676,0.678059934,0.575986177,0.597518133,0.58627601,-0.044749669,-0.659035999,-0.562115753,-0.306437404,-0.070555717,-0.315874714,-0.487930185,-0.534733515,-0.141049646,0.722218417,0.021762576,-0.516488395,-0.480258528,0.624507981,-0.270171402,-0.659079011,-0.963422635,-1.015641605,-0.638524256,0.768282751,-0.113018593,-0.911197158,0.333740227,-0.643655445,0.019814173,-0.229750872,0.030936969,-0.130247894,0.566203664,0.588530342,-0.025770789,-0.284550605,0.00475786,-2.1310039,-0.589736567,0.567865926,0.79630358,0.443235701,1.319210158,-0.022221412,-0.48402865,-0.585887662,0.033645695,-1.516098196,-1.627448069,1.63823031,1.561243854,1.662483015,1.106474261,-0.991593768,-1.769765774,0.538277743
790,0,1.231405653,-0.890361522,-0.116371209,0.678629397,0.896834215,0.797102731,1.295871297,0.633109751,-0.019205572,-0.579691155,0.530849146,-0.122634908,-0.06432496,-0.304787793,-0.448485917,-0.495410447,0.376374655,0.531018772,-0.023250616,-0.526247554,-0.328206788,-0.094235642,-0.345864915,-0.641261719,-0.901509253,-0.954973804,-0.162536078,0.683298594,-0.104733701,-0.948719922,0.245434224,-0.957713354,-0.048540245,-0.337882069,-0.126393358,-0.293113015,0.693981503,0.523530083,-0.081907912,-0.466916874,-0.346372679,-2.1310039,-0.575896728,0.605530662,0.826153827,0.472407206,1.098868584,0.006984294,-0.438414281,-0.505332051,0.091197655,-1.516098196,-1.611471453,2.25620217,1.911685353,1.993877348,1.127157585,-1.0230118,-1.786843923,1.641042598
791,0,-0.033255189,-0.306134856,-0.061949127,1.355511398,1.415107731,1.320548781,0.159971029,0.592130227,-0.03453203,0.295703589,0.053096084,0.316539199,0.484654707,-0.044741581,0.225692426,0.184718703,-0.15640918,0.253439593,0.466267849,-0.224689525,-0.480499116,0.029400093,-1.041858124,-0.372034948,-0.273569759,-0.291428275,-0.325914123,-0.126074325,-0.055024349,-0.862417566,1.88628812,0.288586245,0.05352345,0.177196979,0.510894281,0.36354472,0.949864314,-0.021172089,0.030366334,-0.000727045,-0.004363587,0.021450504,0.12986154,-0.606081023,-0.484898874,-1.148940548,-0.015987244,0.407426973,0.117251659,-0.299542927,-0.217590742,-1.080941986,-1.672298152,0.25973326,0.567620714,0.76199316,0.702069813,-1.368610151,-1.795382997,-1.943297086
792,0,-0.033599408,-1.003378848,-0.040839596,0.014752576,0.268853035,0.162411614,0.571469819,0.492608527,-0.001324704,0.334725643,0.429640932,0.234397375,-0.071713582,-0.305525161,-0.451059766,-0.497823518,0.107702807,0.562076583,0.145548855,-0.389619321,-0.177117401,-1.955870357,-0.361871097,-0.201273683,0.004586803,-0.064991857,0.913489452,0.37169002,-0.096448809,-0.232035137,1.466889937,0.496359926,1.214253797,0.461660943,0.784970978,0.799974201,0.58282198,0.528730104,1.233521432,0.615722315,0.869127815,0.07943896,-0.067986964,-0.52619959,-0.354584323,-1.029870041,0.496329586,0.188708686,-0.014753558,-0.449146204,-0.557842984,-1.21208711,-1.573201822,0.299696722,0.603324032,0.771200304,0.674454166,-1.132226863,-1.547749844,-0.39602881
793,0,-0.154936628,-2.548981937,-0.043758936,0.511588101,0.753118409,0.651697844,1.408245018,0.68579771,-0.049858488,0.499919005,1.130974045,0.276891536,-0.092508101,-0.266730143,-0.323768359,-0.37001178,0.484251382,0.494137623,0.013322603,-0.584802511,-0.008705664,-1.326452074,-0.475983148,-0.25736846,-0.081290751,-0.14742409,0.691506722,0.645527858,-0.154443052,-0.343352669,1.061102829,0.48665621,1.005435728,0.193925897,0.528084515,0.504216583,0.348464469,0.410429632,1.083316697,0.372995379,0.621403775,-0.059292915,-0.013351335,-0.46346758,-0.261224069,-0.915599845,0.426566089,0.123807118,0.037080952,-0.432899695,-0.665673852,-0.548961945,-1.669519041,0.176733161,0.491332865,0.695150911,0.157030124,-1.198055121,-1.621755154,-0.323832394
794,0,0.017861342,-1.346805693,-0.08594533,2.076974257,1.889283144,1.79968775,0.806442839,0.754584767,-0.016651162,-0.834635242,-0.514130906,-0.248694142,-0.467558453,-0.241363507,-0.247946922,-0.278528546,-0.147649446,0.562076583,0.063962444,-0.673610863,-0.226437981,0.278150457,-0.811265478,-0.542218267,-0.62415821,-0.653105633,-0.292492354,0.404064937,-0.14339653,-0.984991927,0.481138216,0.398866122,0.209646922,-0.44241503,-0.299452611,-0.455830498,0.055877425,0.552130197,0.033400773,-0.181809045,2.025925931,0.098707276,0.191159799,0.428576595,0.682498789,0.236742214,1.210342832,0.245822067,-0.194446524,-0.046368149,1.362558379,-1.516098196,-1.437035873,2.934090154,2.257843943,2.304934715,1.584065857,-1.192070734,-1.883620098,-2.241992059
795,0,0.046431525,-1.179467135,-0.030145248,1.21713787,1.316061066,1.220532344,0.725499316,0.73555856,-0.236330395,-0.91528082,-0.586422488,-1.716064293,-0.282007074,-0.231771513,-0.220517571,-0.260873214,0.676965536,0.623221647,-0.068263808,-0.69117735,-0.622446151,0.064893605,-0.33184979,-0.569163284,-0.691518079,-0.7488524,-0.436283688,0.73186097,-0.173774467,-1.000001032,0.026550423,0.302742254,0.120333239,-0.613235346,-0.664027373,-0.83519663,-0.157805331,0.53783014,0.031883554,-0.329500037,0.500838119,-0.096912009,0.026125389,-0.182580411,0.094233569,-0.488569702,0.374144289,0.302286432,-0.082483984,-0.506685927,1.084285169,-1.516098196,-1.715799203,2.110894873,1.832686448,1.934065134,1.484058575,-1.223488765,-1.89500553,-2.556258809
796,0,1.845836682,-1.91590262,0.04803545,2.288405946,2.017249374,1.929561827,2.285707254,0.666771503,-0.065184946,-0.921784495,-0.151415753,-0.474584157,0.04500638,-0.265503475,-0.319982281,-0.368162518,0.193380207,0.618368864,0.156802153,-0.402306228,-0.023140956,-0.698216908,-0.429193284,-0.516752085,-0.564377941,-0.622470623,0.352003723,0.470163726,-0.212437296,-1.025016208,2.712911981,-0.103101391,0.402553031,2.0333776,1.914414767,1.818810707,1.663077947,0.662630638,0.54318654,0.021105536,0.023091064,-2.1310039,-0.841903876,1.428686665,1.404949518,1.245941913,1.330714618,-0.081930855,-0.470206114,-0.874940149,2.412881633,-1.516098196,-0.673690339,3.774257159,2.646125185,2.610243035,1.961536526,-1.002066445,-1.709992255,-2.335422715
797,0,0.888907684,0.031641123,-0.036111631,0.602864109,0.832602407,0.732031791,0.537241041,-0.508462692,-0.03453203,-0.748786723,-0.545771569,-0.247270893,-0.009279365,-0.303297284,-0.443303742,-0.491194697,-0.166608871,0.361171372,-0.079517106,-0.500873739,-0.398699129,0.36215177,-0.536802939,-0.690435106,-1.08912946,-1.128317665,-0.447942445,0.609106077,-0.165489575,-0.969982821,1.699716791,0.056382033,0.483646103,-0.135271322,0.155525774,0.038364203,0.972632715,0.584630327,0.382361268,-0.122732648,-0.422414838,-1.527722101,-0.51696844,0.032659598,0.322247767,-0.130578473,0.67853076,0.023209686,-0.342347657,-0.680658969,-0.082564991,-1.516098196,-1.540770153,2.272118156,1.920224654,1.991883853,1.064709856,-1.160652702,-1.776881669,0.8709475
798,0,1.385960012,-0.709533798,-0.004771046,1.127158338,1.249957825,1.153884285,1.285753356,0.666771503,-0.054967308,-0.711065404,-0.434714937,-0.638664483,0.05603142,-0.252712187,-0.281247747,-0.329398529,0.127982191,0.704748399,-0.00074402,-0.652140712,-0.337349139,0.514773872,-0.190062773,-0.591024549,-0.749921201,-0.804191158,-0.488514919,0.789866029,-0.104733701,-0.854913013,-0.562377581,-1.454429445,-0.442345921,0.166101531,0.499407567,0.36533743,0.501038929,0.319429269,-0.35349021,-0.737897738,-0.504959415,-1.326781092,-0.318015192,-0.168467389,0.110125265,-0.444414267,0.502620202,0.247769114,-0.177859481,-0.558133208,-0.188340433,-1.300015744,-1.805896758,0.936947421,1.105201275,1.270458356,0.870718457,-1.132226863,-1.90923732,-0.92546919
799,0,1.297495713,-1.978244436,-0.096354574,1.358791368,1.417419097,1.322958329,1.979585738,0.438457014,-0.052412898,-0.796913923,-0.024434018,0.434465579,-0.062468758,-0.358643498,-0.658847463,-0.705847283,-0.270405722,0.448521464,-0.135783596,-0.679466359,-0.575772041,0.310981956,-0.30554784,-0.634008414,-0.877750091,-0.9318126,-0.535460846,0.698137098,-0.159966314,-0.952472198,0.346134052,0.294522636,0.423855295,-0.568300542,-0.55298328,-0.672069673,0.035856934,0.770531068,0.506773271,-0.067509059,2.042001352,0.113938421,0.187621927,0.523778516,0.760880286,0.328490812,1.211022898,0.258153365,0.167012788,-0.329328195,0.40061849,-1.516098196,-1.704565113,0.910722502,1.086534993,1.233698417,1.238358865,-1.014035219,-1.80534525,-1.425181634
800,0,0.841749672,-0.80177052,-0.118052131,0.536661345,0.775192021,0.674219619,0.999867721,-0.012317746,-0.057521717,-0.62651762,-0.621206263,0.523113686,-0.036000703,-0.381556517,-0.768427203,-0.816092267,-0.664473766,0.621280534,-0.031690589,-0.594561671,-0.9679308,0.625395318,-0.393639205,-0.694121552,-1.105860812,-1.154364467,-0.954087941,0.575382205,-0.14339653,-0.928707781,0.346023393,0.322378009,0.212847486,-0.593181373,-0.612559957,-0.77131381,0.019827456,0.648330581,0.356568536,-0.242169711,1.975622507,0.157246255,0.109622057,0.097747873,0.386005567,-0.129948082,1.142619534,0.406777957,0.096517856,-0.338128387,0.424334957,-1.516098196,-1.836490501,0.509968553,0.78164095,0.986568651,1.246882213,-1.162148798,-1.855156517,-1.671498816
801,0,-0.225501536,0.017969672,-0.036583834,-0.388710951,-0.227365082,-0.338932089,-0.151640008,0.889231774,-0.047304078,-0.916581555,-0.403912437,0.560321492,-0.002039095,-0.377765896,-0.749074293,-0.797492839,-0.561996875,0.772687359,0.078029067,-0.657020292,-0.731673192,0.415096259,-0.376049058,-0.668378067,-0.998115876,-1.049276075,-0.690910937,0.820891991,-0.096448809,-0.974985857,1.092530028,0.507890223,0.633752333,-0.372827864,-0.181535091,-0.265617254,0.35487626,0.982431913,0.778355569,0.003125763,0.072762308,0.571056279,0.061564157,-0.768349464,-0.814932181,-1.555406819,-0.307055744,0.4664874,0.055741375,-0.447792329,-0.451276993,-1.369051923,-2.002559991,0.727272741,0.951846204,1.173419842,0.826056114,-1.017027413,-1.802498892,-1.449247106
802,0,2.494861727,-0.811978537,-0.100672702,4.143995,2.997553431,2.919515334,2.039755192,0.334544651,-0.072848175,-0.923085231,2.282819913,-3.170828521,0.419318593,0.071086556,0.449553443,0.406735201,3.178649636,0.669808362,0.010509278,-0.426704127,0.42146603,-2.94909714,-0.745971357,0.144921056,0.45807077,0.391197132,1.822250684,0.835730494,-0.043977827,-0.54847711,1.596471803,-2.846627266,-0.539348682,2.14424819,1.97991368,1.885411422,2.575318813,-0.038072156,-0.483971091,-0.847060646,0.293392942,-2.1310039,-0.671694669,0.893262619,1.043014437,0.759380188,1.50033456,-0.625806001,-0.029958347,-0.510747554,3.462888668,-1.516098196,-1.189731653,3.309259819,2.436068662,2.450541437,2.33889355,-1.180101959,-1.885043277,-2.258979451
803,0,0.822989733,0.091248649,-0.145288415,0.416346707,0.66750912,0.565727149,0.4608183,0.438457014,-0.083065814,-0.763094809,0.337652513,0.008304039,0.115578212,-0.266208741,-0.32215748,-0.370461464,0.188460357,0.644573891,0.004882629,-0.595537587,-0.456680884,0.274305327,-0.481530724,-0.586866625,-0.73852063,-0.791186483,-0.43923724,0.835730494,-0.082640656,-0.813637973,-0.362527153,-1.416185388,-0.178005221,-0.119509244,0.175359143,0.018446624,0.597281224,0.440329751,-0.109217864,-0.447652831,-0.623899466,-1.02142416,-0.143448098,-0.458336906,-0.253878521,-0.906910624,0.23937776,0.370433079,0.006671373,-0.494501044,0.017360388,-1.516098196,-1.894778615,1.616159494,1.547961308,1.695297454,1.100621562,-1.202543411,-1.923469111,-0.891494406
804,0,0.26156844,0.177834504,-0.061120545,0.315792818,0.573847733,0.470539458,0.05857635,0.789710073,-0.070293766,-0.894469058,-0.371643151,0.269571968,0.121429045,-0.392025441,-0.825101874,-0.874523292,-0.371922642,0.691160607,-0.031690589,-0.714599333,-0.973945505,0.759679106,-0.391851694,-0.687844948,-1.077673228,-1.126816657,-1.028548535,0.818194081,-0.090925548,-0.921203229,-0.181267463,-0.03015228,-0.161616243,-0.560537948,-0.535224599,-0.711426976,-0.089892686,0.385729534,-0.22300933,-0.73404493,-0.377078539,-0.216008552,-0.106426244,-0.632258441,-0.531110431,-1.239811335,-0.103205784,0.445069883,0.00943588,-0.45050008,0.358245069,-1.516098196,-1.995001752,1.12015451,1.23193403,1.423171615,1.223130483,-1.162148798,-1.930585006,-2.881850486
805,0,0.777552817,-0.838592294,-0.090308006,0.480665427,0.725634825,0.623969599,0.98146168,0.843861587,0.085525225,-0.52245881,-0.551638712,0.233177447,0.07820814,-0.396961803,-0.853767422,-0.903305807,-0.453520166,0.694072277,0.092095689,-0.528199386,-0.271427974,0.449702433,-0.186435939,-0.618392924,-0.828968152,-0.88149374,-0.411722574,0.530866695,-0.148919791,-0.936212334,-0.295025071,-1.850683535,-0.46503381,-0.057518677,0.251068029,0.11458799,0.886204387,0.134828533,-0.467281676,-0.800826944,2.042001352,-0.179765767,0.154772629,0.576691357,0.803331454,0.372264523,1.392430661,0.419109255,0.090988841,-0.368590593,0.384649402,-1.516098196,-1.857970436,1.371311656,1.396401355,1.547875669,1.232619811,-1.109785412,-1.856579696,-1.866853822
806,0,1.200598046,-1.666717643,-0.146217971,1.30790178,1.381371568,1.286901601,1.735032965,0.778001638,-0.067739356,-0.639524972,-0.698736366,0.125010491,0.171633319,-0.353090743,-0.634570755,-0.683131093,-0.473919547,0.700866173,0.072402418,-0.434511455,-0.543292635,0.311277735,-0.270189906,-0.636412736,-0.885542485,-0.939180522,-0.514630534,0.641480994,-0.14615816,-0.917450952,0.537685043,-2.514075216,-0.283314911,0.193467965,0.527615984,0.383907695,1.758731403,0.221928881,-0.273077575,-0.748171894,2.042001352,-0.387771826,0.283296659,1.117435494,1.200284433,0.868090409,1.520906574,0.476222636,0.14074997,-0.283296417,1.870406985,-1.516098196,-1.353798511,2.200088995,1.881402835,1.928565429,1.766579147,-1.115769799,-1.856579696,-1.078355716
807,0,1.804186175,-1.048768065,-0.045784358,1.547125345,1.547501472,1.454333361,1.747626572,0.73555856,-0.044749669,-0.809921274,-0.416275345,0.387498348,0.16034776,-0.346478344,-0.606598269,-0.655240673,-0.467079755,0.632927212,0.137108881,-0.416944968,-0.58130557,0.254488116,-0.138398888,-0.621138278,-0.837328755,-0.887478618,-0.509345231,0.659017407,-0.115780223,-0.858665289,0.243884996,-1.875570713,-0.280261995,0.102687458,0.432384511,0.286136943,1.219094118,0.260929036,-0.279146453,-0.587638207,2.042001352,-1.129969007,0.306059348,1.409803654,1.392934003,1.10032707,1.979328127,0.467785432,0.092371095,-0.334743698,0.985150339,-1.516098196,-1.455804671,2.023853383,1.784430674,1.84917116,1.44843098,-1.177109766,-1.885043277,-1.263801411
