record,label,xa_max,xa_min,xa_mean,xa_var,xa_std,xa_rms,xa_delta,xa_Q1,xa_media,xa_Q3,ya_max,ya_min,ya_mean,ya_var,ya_std,ya_rms,ya_delta,ya_Q1,ya_media,ya_Q3,za_max,za_min,za_mean,za_var,za_std,za_rms,za_delta,za_Q1,za_media,za_Q3,xw_max,xw_min,xw_mean,xw_var,xw_std,xw_rms,xw_delta,xw_Q1,xw_media,xw_Q3,yw_max,yw_min,yw_mean,yw_var,yw_std,yw_rms,yw_delta,yw_Q1,yw_media,yw_Q3,zw_max,zw_min,zw_mean,zw_var,zw_std,zw_rms,zw_delta,zw_Q1,zw_media,zw_Q3
1246,0,-0.737464742,0.966963506,1.233311552,-0.841238096,-1.13192643,-0.896878337,-1.033776685,0.999424996,2.264434857,0.587233145,-0.884122897,0.954370805,-0.786499534,-0.422933292,-0.995535739,-0.95398317,-1.075744755,0.211178498,-1.227723577,-1.066278957,-0.900528865,0.896246795,0.252715036,-0.634355955,-0.895889537,-0.894878674,-1.04907097,0.406848726,0.665801956,0.014378592,-0.838994825,0.846030828,0.28710647,-0.73121939,-1.052031525,-1.160922698,-0.977603663,0.490893989,0.548031612,0.042494685,-0.703063828,0.93284617,1.01168351,-0.902191912,-1.235754999,-0.820679928,-1.021854583,1.319275191,1.222263146,0.811466875,-0.741167967,0.929829541,0.174059444,-0.74231901,-0.830437698,-0.882864726,-0.939586473,-0.175000739,0.130832232,0.260115917
1247,0,-0.829335775,0.998449407,0.99985947,-0.92250759,-1.473037676,-1.221692244,-1.109331305,1.46078063,1.611269007,0.093999767,-0.970749982,0.765367902,-1.112357797,-0.363107417,-0.67237287,-0.613481968,-1.013526275,-0.312681561,-1.266817236,-0.547451795,-0.694427563,1.093864726,0.845279041,-0.594606361,-0.77569862,-0.651129629,-1.022093679,0.672300795,0.151883455,0.464669931,-0.738796811,0.846030828,0.733962483,-0.703070832,-0.923666205,-0.868669814,-0.918547528,0.857821361,0.492210304,0.631004895,-0.706085166,0.800676157,0.629775068,-0.794314108,-0.86521758,-1.136547806,-0.941223766,0.784916758,0.649355637,0.722305956,-0.849613026,0.827017957,-0.460266057,-0.725885465,-0.782329322,-0.6639415,-0.905603011,-0.678022206,-0.447905794,-0.198387813
1248,0,-0.909238288,0.680285243,-1.236414189,-0.759359161,-0.904527955,-0.764755783,-0.968316827,-0.733506506,-2.659995319,-0.519973031,-0.960185703,1.082424889,0.617985247,-0.442970136,-1.171682902,-1.155717591,-1.1955549,0.924887066,0.604093583,-0.47230421,-1.054155066,1.025414457,-0.268942965,-0.725927157,-1.301263713,-1.346584134,-1.215481456,0.58790065,0.034575971,-0.710328521,-0.888443195,0.853194204,-0.044029705,-0.759973887,-1.271593506,-1.457974819,-1.010838717,0.483354386,0.000101404,-0.573739774,-0.999521247,0.543760381,-1.244191332,-0.891243951,-1.183074069,-0.705740783,-0.964228442,-0.883324203,-1.342279193,-1.653730431,-0.785286441,0.932275557,-0.011843526,-0.757224309,-0.877746158,-0.873355302,-0.957541069,-0.304094744,-0.296265302,-0.123071639
1249,0,-0.896932626,0.608093811,-1.361914195,-0.689513293,-0.746722894,-0.589975539,-0.917530801,-0.982695506,-2.677119517,-0.517404107,-1.076815338,1.170256856,0.427600336,-0.450365709,-1.271149879,-1.277519124,-1.314878011,0.882247294,0.419794906,-0.557745985,-0.990045214,1.046321862,-0.218333039,-0.715313386,-1.234258873,-1.278304714,-1.185624565,0.530726358,-0.065973301,-0.74650151,-0.880852436,0.853641915,-0.22030208,-0.757544711,-1.242214747,-1.413086949,-1.006620422,0.267219085,-0.223183829,-0.693458125,-0.911536201,0.547976623,-1.06913421,-0.840954708,-0.997080795,-0.87249661,-0.911867053,-0.848134745,-1.243669658,-1.380802734,-0.775876556,0.911839486,-0.481777473,-0.744093119,-0.835867934,-0.694056161,-0.939416556,-0.729956575,-0.833267412,-0.411122974
1250,0,-0.915981116,0.48493349,-1.618939576,-0.655709525,-0.677899924,-0.435480375,-0.855609314,-1.325864357,-2.970677203,-0.620161061,-1.014274809,1.001980656,0.380578601,-0.425725523,-1.01606752,-1.048196944,-1.178995774,0.623362963,0.595716371,-0.246861455,-0.798902877,0.90999413,-0.281833965,-0.633615535,-0.893479538,-0.947785076,-0.991478999,-0.028764927,0.118367031,-0.575615323,-0.857537963,0.729178255,-0.156224453,-0.738686668,-1.094477547,-1.277373444,-0.92180712,0.27978509,-0.092444449,-0.469143741,-0.832248948,0.464293389,-1.026993291,-0.791471819,-0.857933027,-0.847153134,-0.810062778,-0.834449956,-1.294363292,-1.22494128,-0.73839128,0.804293678,-0.300570107,-0.697197153,-0.706065594,-0.655101425,-0.848454156,-0.667635332,-0.48964171,0.055308775
1251,0,-0.870298456,0.499197821,-1.498266947,-0.649631037,-0.665945659,-0.473235242,-0.835940136,-0.877324157,-2.312618724,-0.86677775,-0.900180601,0.757364522,0.12505007,-0.3794654,-0.746482155,-0.793330649,-0.968110437,0.218285126,0.632017626,-0.093478029,-0.601824443,1.062360418,1.13198178,-0.592123345,-0.768725503,-0.559310826,-0.946314769,0.925501231,1.174134386,0.076745814,-0.640333829,0.740482958,-0.389506327,-0.59352692,-0.596574732,-0.747555995,-0.800243517,-0.569676907,-0.804900618,-0.24987013,-0.50795859,0.677030284,-0.015704706,-0.588404692,-0.450828014,-1.144019517,-0.740190367,-0.257082186,-0.061049674,0.251318509,-0.986596259,0.8974001,-1.038226647,-0.81161107,-1.105764375,-0.612436458,-1.006420615,-0.648345423,-0.815181849,-1.464228083
1252,0,-0.923735368,0.737690478,-0.697600989,-0.822526039,-1.074124529,-1.093226997,-1.011609833,-0.480045695,0.052966959,-0.711357857,-0.801087668,1.103562021,0.519578213,-0.413208383,-0.929961682,-0.95114279,-1.116412019,0.624378195,-0.147063148,-0.31274427,-1.045369642,1.172625496,0.002168011,-0.74623043,-1.490490527,-1.463566769,-1.287774535,0.8383785,0.137918278,-0.729038688,-0.967820842,0.756712482,-1.077827535,-0.755945426,-1.225280592,-0.935969581,-1.002529954,-0.446530049,-0.985585378,-1.482339048,-1.016184388,0.650174657,-1.229325581,-0.91387683,-1.301895234,-0.761764493,-1.041082372,-0.904177215,-1.377695293,-1.670065256,-0.826628227,0.91759946,0.262637201,-0.765777178,-0.906855325,-0.970042914,-0.962185475,0.252344931,0.448025188,-0.149498367
1253,0,-0.935198176,0.627402845,-1.668623792,-0.764819576,-0.917980168,-0.590613477,-0.952706368,-1.143600403,-2.405578658,-1.18147092,-1.056743209,0.907581813,0.156742158,-0.424451479,-1.006589121,-1.052740716,-1.14746038,0.649759012,0.294136716,-0.270538092,-0.697514334,0.996201372,1.451783527,-0.637064764,-0.904771577,-0.540458004,-0.972382714,1.414205297,2.107008187,0.369871755,-0.862851494,0.680937395,-1.304700972,-0.672660757,-0.81486092,-0.604008591,-0.897392137,-1.209286606,-1.581991986,-1.211397517,-0.655180187,0.680054979,0.007280967,-0.473285508,-0.274216669,-0.931105513,-0.834097514,-0.395233391,0.026448928,0.52901053,-0.943249088,0.931959942,-0.542878379,-0.818912704,-1.150657744,-0.84065386,-1.015312954,-0.075583517,-0.440949808,-1.151071357
1254,0,-0.82562722,0.942435815,0.960007051,-0.915630372,-1.433432245,-1.22141108,-1.07353132,1.486411499,1.618607949,0.040052366,-0.872924762,0.96216897,0.180691964,-0.427408782,-1.028894604,-1.074152555,-1.07391838,0.653819943,-0.046536597,-0.480539562,-0.976748356,1.050617904,-0.395042118,-0.723800276,-1.286883825,-1.333106774,-1.179410695,0.434074579,-0.456998247,-0.961044752,-0.854610099,0.762196942,-0.470581118,-0.745014647,-1.135363865,-1.230576938,-0.938935955,-0.001693441,-0.475848697,-0.857283237,-0.73574922,0.880876408,0.614841807,-0.888876242,-1.172522412,-1.355976773,-1.009837215,0.872890402,0.618106137,0.515398176,-1.005107507,0.863787104,-1.398649535,-0.806025053,-1.075336921,-0.446352234,-0.989089049,-1.054917346,-1.299318467,-1.695461953
1255,0,-0.760727499,0.96313649,1.017274617,-0.866622538,-1.218633053,-1.05593268,-1.045848773,0.998001059,1.931736147,0.308504908,-0.925323584,0.549071421,0.558094134,-0.374878128,-0.72496684,-0.749505847,-0.859015021,0.901536715,0.989445364,-0.027595214,-0.969150151,0.996487775,-0.385288552,-0.708299676,-1.195198017,-1.243659677,-1.145916417,0.35784219,-0.398344505,-0.714070555,-0.911649228,0.640195693,-1.075413152,-0.718240316,-0.988074601,-0.830554389,-0.902888704,-0.531978889,-1.067848359,-1.235341187,-0.710662952,0.866119561,0.359618893,-0.844678777,-1.008863991,-1.551304984,-0.984944095,0.472773234,0.118808562,0.429640346,-0.9946178,0.899057079,-1.371720504,-0.80583626,-1.074355248,-0.45775238,-1.010555269,-0.930274858,-1.477391706,-1.889698404
1256,0,-0.607665302,0.893206477,0.912919468,-0.718791457,-0.809976597,-0.76697525,-0.909517432,0.438393762,2.670522989,0.678429941,-0.725658719,1.090017839,0.849991845,-0.40871197,-0.902146644,-0.879169513,-1.064908268,0.717779601,0.531491074,0.025934572,-1.083123222,0.901974851,-0.313600941,-0.732241952,-1.347777781,-1.393650619,-1.16865009,0.626016845,-0.124627043,-0.803879354,-0.91869779,0.707464272,-0.748324881,-0.745900715,-1.141568127,-1.096808625,-0.945455139,-0.278145571,-0.812245527,-1.051352985,-0.641904607,0.921480649,1.080927187,-0.912326847,-1.292318072,-0.735077688,-0.976531938,1.473066154,1.167402911,0.74204387,-0.711549971,0.968650185,0.867658099,-0.76079903,-0.889718365,-1.04093215,-0.956578204,0.842912907,0.900164271,0.503241814
1257,0,-0.587436818,0.783266755,1.000777144,-0.773223145,-0.939067594,-0.847431746,-0.831256998,0.960978693,0.295152049,0.490898501,-0.09201329,0.440512751,0.253743852,-0.187351624,-0.108833688,-0.153146194,-0.314390246,0.529961557,-0.135893532,-0.633922989,-0.619157848,0.739870868,0.008864873,-0.564998542,-0.695812872,-0.738714946,-0.786724386,0.502139212,-0.093903654,-0.645466611,0.244531742,0.792865146,1.617545768,-0.469618162,-0.340062228,-0.035369009,-0.308620367,1.220978931,2.081648602,1.27748399,-0.642728609,0.826248579,0.270665347,-0.844337021,-1.007772976,-1.636296468,-0.917589609,0.464301698,0.107003196,0.166921914,-0.771403005,0.54982909,-0.918786659,-0.764609074,-0.902783282,-0.57368531,-0.677913815,-0.112679496,-0.843005793,-1.550114949
1258,0,-0.538382743,0.768306603,1.162556247,-0.586848153,-0.548842406,-0.459980087,-0.792022712,0.790106236,0.21687,1.24616211,-0.342386692,0.883776887,0.68736702,-0.34551267,-0.599585049,-0.616025962,-0.721671684,0.590875517,0.201987378,-0.316861946,-0.660473086,0.815194803,0.057163006,-0.604444093,-0.80388114,-0.83759326,-0.852955153,0.6899976,0.235674515,-0.565636568,-0.529291875,0.852298782,1.629920601,-0.635587654,-0.704257029,-0.263581794,-0.798645678,1.41072562,1.892149951,1.557246874,-0.631741922,0.840180509,0.416695151,-0.802651732,-0.887012005,-1.385747318,-0.919420827,0.476683174,0.232001197,0.413305521,-0.76554111,0.905132668,-0.512470561,-0.791649592,-1.007202614,-0.78738308,-0.930807412,-0.3100301,-0.479903329,-0.939657533
1259,0,-0.487305821,0.870592294,1.14875278,-0.634864327,-0.63739211,-0.541416413,-0.821682584,0.677615202,1.723799453,1.038079279,-1.099422895,0.9377484,-1.426338904,-0.442521276,-1.166655865,-0.90139617,-1.189954019,-0.031462111,-1.791789227,-1.311280673,-0.586153146,0.763069494,0.59636495,-0.42347044,-0.380870706,-0.361694087,-0.777934032,-0.019235878,1.193685633,0.518305742,-0.743785024,0.778202611,0.28264794,-0.629367684,-0.687334737,-0.823045483,-0.882755931,-0.060753669,0.362939906,0.618402963,-0.550257332,0.883167843,1.035406602,-0.868144346,-1.089256829,-0.733757673,-0.895328865,1.422888594,1.150042078,0.782200314,-0.688565171,0.925647642,0.856719363,-0.701953506,-0.718136964,-0.867261496,-0.917270666,0.574338023,0.86121075,0.800542504
1260,0,-0.827144356,0.982793434,0.720798115,-0.910609612,-1.406705715,-1.322072503,-1.098612124,1.119035716,0.938532644,-0.001050415,-1.056954495,0.724119712,-0.600965076,-0.394914025,-0.824098236,-0.829303235,-1.038730238,0.400011775,-0.214080849,-0.589657973,-0.907414738,1.066942863,0.502876762,-0.695143791,-1.129563247,-1.032282673,-1.143794607,0.775759038,0.495426801,-0.095387718,-0.705180595,0.960644845,1.599541115,-0.741087726,-1.109356567,-0.455508818,-0.964181814,1.734928571,1.75259668,0.990159948,-0.773744843,0.820107532,0.128484665,-0.848560079,-1.021397464,-1.759921179,-0.995645276,0.275972933,-0.019383673,0.059384318,-0.9634572,0.846507183,-1.033207906,-0.799053306,-1.040764478,-0.590910798,-0.961392528,-0.675054527,-1.132374806,-1.263384951
1261,0,-0.763087489,0.953394996,0.783191081,-0.875330554,-1.251222952,-1.180818973,-1.041477844,1.019360116,0.564246595,0.177489792,-0.619170791,0.691285331,-0.561903249,-0.374597816,-0.723671921,-0.738259866,-0.766965763,0.301534206,-0.342531443,-0.627746475,-0.913588279,0.86187846,0.04130337,-0.665190673,-1.00401259,-1.029506127,-1.039219712,0.687275014,-0.172108644,-0.03426784,-0.546316862,0.870766861,1.021170806,-0.716520057,-0.980295721,-0.753064727,-0.819225846,1.194590318,1.100368765,0.531449635,-0.767152831,0.801867703,0.047754903,-0.861430522,-1.065033378,-1.851802042,-0.980137148,0.270108024,-0.156187042,-0.142759139,-1.005416028,0.824414133,-1.627754579,-0.81563072,-1.129620907,-0.360685859,-0.960939415,-0.956983963,-1.645726564,-2.13678831
1262,0,-0.810624427,0.952351264,0.767537514,-0.881704024,-1.276230884,-1.206402154,-1.070201088,1.084861225,1.126898825,0.191618873,-0.871657049,0.727197935,-0.44939117,-0.401031354,-0.857495262,-0.878546321,-0.933774603,0.222346057,-0.691581969,-0.532010511,-0.605623546,0.911426144,1.371538612,-0.576112622,-0.725003722,-0.448001923,-0.868868724,1.1909533,2.673994359,0.356150966,-0.697156079,0.818160818,0.381653337,-0.620037149,-0.662658652,-0.776918878,-0.87809024,0.125223218,0.097054202,0.787268848,-0.682372235,0.879868176,0.996769982,-0.894431301,-1.197709061,-0.829881239,-0.975845231,1.284737389,1.216707679,0.733876457,-0.781738451,0.938903472,0.656393823,-0.804041857,-1.065160094,-1.194455556,-0.960996054,0.667819889,0.911293848,-0.005472699
1263,0,-0.560802647,0.953047085,1.240611632,-0.734542252,-0.845638228,-0.68138563,-0.916386034,0.990881373,0.380773041,0.95202033,-0.889616322,0.69456877,-0.567963549,-0.39299161,-0.813947933,-0.823752894,-0.924764491,0.157371166,-0.89821988,-0.658629044,-0.55528544,0.869897738,0.232499688,-0.543523012,-0.641764765,-0.661648504,-0.814762582,0.409571311,0.079264536,-0.28747876,-0.501314507,0.868080595,0.801901776,-0.702764487,-0.922451412,-0.834616829,-0.791167791,0.862847763,0.865331679,0.357542977,-0.650968623,0.775195391,0.804052187,-0.806223384,-0.896553114,-0.945667231,-0.890865272,0.815544619,1.053515843,0.720264103,-0.854703619,0.848874295,-0.153135741,-0.728559659,-0.789907895,-0.763529679,-0.923161133,-0.706215149,0.121093851,-0.025292745
1264,0,-0.445668857,0.92904126,1.492585381,-0.62698778,-0.622431413,-0.406086735,-0.830944789,0.945315385,1.285909238,1.235886415,-0.826653222,0.832267953,-0.518109002,-0.403681555,-0.872532178,-0.885216334,-0.970180328,0.213208963,-0.085630256,-0.630834732,-0.570719293,1.084127031,1.058745635,-0.629217002,-0.879315128,-0.665170657,-0.937979089,0.875133402,1.257925446,0.243889967,-0.702686489,0.834054558,0.884809792,-0.728275292,-1.036586656,-0.859651438,-0.890425559,1.185794114,0.944656695,0.453317658,-0.53341108,0.595730144,0.425212863,-0.712898823,-0.678954166,-1.181610261,-0.705339999,0.403045975,0.187557463,0.629061332,-0.758136611,0.846743894,-1.221292059,-0.771036548,-0.925604314,-0.463845795,-0.886175798,-0.998531458,-1.428699804,-1.383626563
1265,0,-0.480900134,0.997405676,1.305689752,-0.73309625,-0.842312132,-0.653022492,-0.893594764,1.153210208,0.552015024,0.953304792,-0.935465291,0.374638775,-0.540011658,-0.357151778,-0.647023817,-0.666454589,-0.761364882,0.389859448,-0.077253043,-0.397156625,-0.787980458,0.955532175,-0.182349792,-0.683695758,-1.078396038,-1.124411308,-1.008605033,0.507584383,0.096022748,-0.777685121,-0.539918937,0.822861783,0.60400093,-0.687087524,-0.863817757,-0.881928276,-0.788099939,0.754780113,0.596508011,0.068958742,-0.607662768,0.79022721,0.737159943,-0.743515752,-0.744262693,-0.919900277,-0.873182573,0.996053504,0.963933942,0.708012985,-0.878459721,0.743064369,-0.42985319,-0.70055186,-0.714558215,-0.623594862,-0.855930517,-0.79079398,-0.048632204,-0.264454633
1266,0,-0.656550805,0.976878955,0.578470156,-0.887485026,-1.299881692,-1.298454378,-0.989755191,0.790106236,0.840680082,-0.107660755,-1.13639787,0.851763366,-0.286456506,-0.437015027,-1.110490627,-1.138331603,-1.160244999,0.511687369,-0.451435207,-0.62259938,-0.758537415,0.889373128,0.329598677,-0.494406172,-0.527767244,-0.540721463,-0.954802007,-0.049184317,1.45902399,0.2925364,-0.788245182,0.752906939,0.100597652,-0.675385764,-0.823800001,-0.989382347,-0.894516027,0.25716628,-0.055719904,0.226482888,-0.674315332,1.00525554,1.131797697,-0.925001339,-1.382370398,-0.678647613,-1.049093951,1.510862238,1.206985612,0.78628402,-0.642749833,1.020647755,1.384964623,-0.80206755,-1.055310301,-1.162235097,-0.968642333,1.544768817,1.328653001,0.601020708
1267,0,-0.672565022,0.933912007,0.899006825,-0.883736389,-1.284434456,-1.155625314,-0.973936592,1.30129967,1.344620776,0.025923285,-1.089703758,1.023733434,-0.097569149,-0.448342784,-1.239839694,-1.281975252,-1.235369856,0.671078898,0.009311487,-0.738923724,-0.635304033,0.753045396,0.54276804,-0.489924491,-0.517929474,-0.496851178,-0.804001977,0.514390846,1.467403096,0.208964323,-0.690866593,0.810773586,0.55464296,-0.655761678,-0.762133053,-0.815949107,-0.870164958,0.380313137,0.636170519,0.642346633,-0.627896582,0.91396474,0.997754593,-0.887130034,-1.164902229,-0.816812356,-0.963083931,1.254109528,1.118098144,0.803299462,-0.805803073,0.94056045,0.185525804,-0.770560209,-0.923877085,-0.96507426,-0.971021175,0.057962005,-0.115409669,-0.046434128
1268,0,-0.730047632,0.935303649,0.811217016,-0.860735311,-1.197509878,-1.12776694,-1.010256927,1.25146187,1.192949305,0.061888219,-1.124354592,0.94493092,-0.565134426,-0.448277102,-1.238890805,-1.197813257,-1.208583035,0.430468755,-0.577093397,-0.932454491,-0.766373064,0.761351077,0.466119248,-0.529613452,-0.608232365,-0.593281839,-0.89205707,0.285693679,1.405956318,0.135371002,-0.797137213,0.697950413,0.370761689,-0.677375985,-0.830414366,-0.936595537,-0.868375378,0.325022712,0.793351571,0.372665295,-0.664885093,0.973358754,1.06736698,-0.912925266,-1.295980547,-0.755960349,-1.023285222,1.390305763,1.154903111,0.783561549,-0.599711182,0.96075981,0.531561465,-0.764654438,-0.902940825,-1.020604101,-0.909850944,0.480856158,0.051533992,0.306362691
1269,0,-0.652505109,0.945740965,1.090853761,-0.81789164,-1.060455426,-0.908372659,-0.968629036,1.077741539,0.750166462,0.526863434,-0.737490711,0.502898074,0.38221632,-0.348547064,-0.611703277,-0.650294677,-0.7233763,0.538083418,0.246665845,-0.019359863,-0.88010869,0.86502889,0.258479841,-0.664853177,-1.002733571,-0.990232005,-1.019517196,0.62873943,0.034575971,-0.055472696,-0.701385216,0.861476858,1.450814244,-0.71059671,-0.954504651,-0.491501402,-0.90531742,1.51753667,1.45733134,1.191790855,-0.756623924,0.763554898,0.130552555,-0.849475918,-1.024394282,-1.761874706,-0.949635924,0.341790253,-0.006883873,-0.027734748,-0.951579149,0.871440767,-1.201585673,-0.816781619,-1.136820399,-0.550819437,-0.974929273,-0.587508018,-1.137939594,-1.684891262
1270,0,-0.576816863,0.801184146,1.241995519,-0.561276119,-0.504043997,-0.395706956,-0.835419787,0.642016774,2.200830692,1.305247359,-0.77805754,0.716321547,-0.557226158,-0.33846066,-0.572045466,-0.592091486,-0.873382498,-0.181716547,0.006519083,-0.430098032,-0.687779134,0.736720437,0.435152225,-0.407315418,-0.349708125,-0.358289733,-0.828857459,-0.223429778,1.24954634,0.575683586,-0.587632276,0.742161875,0.39541487,-0.634018759,-0.699951113,-0.80866682,-0.770140227,0.176743842,0.232200527,0.363843943,-0.466575405,0.719192702,0.848804194,-0.782186716,-0.834615477,-0.848947621,-0.740648171,0.902866607,1.058376876,0.725028427,-0.498053581,0.885485634,0.015284943,-0.742805502,-0.831921783,-0.844036756,-0.81849207,-0.100808783,0.059881176,-0.137606339
1271,0,-0.505342886,0.792660339,1.088664327,-0.634144383,-0.636017048,-0.559504766,-0.786194807,0.839944036,1.435134395,0.889081696,-0.796016814,0.797176208,-0.588556768,-0.405492231,-0.883022944,-0.886126934,-0.931704712,0.108639998,-0.697166777,-0.69259987,-0.509933656,0.702352101,0.670551499,-0.429434086,-0.392567285,-0.35900257,-0.697153715,0.811152647,1.551194156,0.295031089,-0.697589836,0.788499964,0.274758563,-0.633027731,-0.697244409,-0.834311087,-0.8614088,-0.007976444,0.154344492,0.476001135,-0.345264077,0.809291955,0.961614813,-0.757756902,-0.776390712,-0.668459664,-0.721077029,1.17069748,1.024349643,0.688955689,-0.637967761,0.888326169,0.062493427,-0.736502256,-0.812973871,-0.840606206,-0.871902744,0.028285222,0.189262513,-0.160069058
1272,0,-0.66717076,0.113712972,-0.080216028,-0.493162686,-0.391378895,-0.503304809,-0.479917605,0.847063722,-0.003298264,-0.641996914,-0.688049887,0.89567935,-0.062380307,-0.443776452,-1.180924388,-1.226157551,-0.927930206,0.739099487,0.020481104,-0.779071064,-0.941131771,0.463492167,-0.390979967,-0.655564492,-0.968453362,-1.021352741,-0.845983493,0.811152647,-0.133006149,-0.884956741,0.40805837,0.376493911,0.338663414,-0.538398439,-0.473820617,-0.603169669,0.025519757,0.76985932,0.346781106,-0.278854572,0.188322656,0.273370963,-0.090816579,-0.700901093,-0.654584026,-1.390853925,-0.052968592,0.317678957,-0.06868844,-0.559297171,-0.015218536,-1.302752011,-1.998833457,0.561950848,0.824208177,1.065346752,0.929560577,-1.139496176,-1.882230084,-1.752279418
1273,0,-0.650145119,0.158245518,-0.095798778,-0.551412618,-0.487155674,-0.599869565,-0.496048412,0.859879156,-0.025315091,-0.675392924,-0.839330356,0.80271701,-0.025505795,-0.44677931,-1.218179288,-1.26483944,-0.959952633,0.764480304,-0.013027746,-0.765688617,-0.921898816,0.563733147,-0.318220858,-0.681733707,-1.070068301,-1.121429859,-0.886752546,0.824765574,-0.130213114,-0.956055374,-0.117547442,0.583672179,0.213905349,-0.660825886,-0.777479817,-0.924777708,-0.402573309,0.582625832,0.243952381,-0.411174855,0.336093587,0.172547791,-0.046529873,-0.682663224,-0.618690488,-1.346832851,0.102341583,0.363946578,-0.042299973,-0.52118258,-0.021697473,-1.230476178,-2.030076889,0.37156484,0.666122801,0.936852373,0.875300316,-1.219623489,-1.896142056,-2.123574946
1274,0,-0.691613511,0.345769284,-0.088404275,-0.704631664,-0.778922319,-0.894682101,-0.633836729,0.913988768,-0.032654033,-0.895035912,-0.604592086,0.996850285,-0.026287769,-0.442360372,-1.164873251,-1.211667948,-0.939862517,0.771586933,0.000934275,-0.770835712,-0.915250387,0.492132447,-0.322756377,-0.687393576,-1.094421465,-1.145348854,-0.844619473,0.809791354,-0.141385255,-1.014680562,0.100415769,0.55177277,0.447079518,-0.572047936,-0.546692984,-0.650612719,-0.255891675,0.959606009,0.47311354,-0.234747812,-0.231002539,0.539819112,-0.066466161,-0.816324602,-0.924259613,-1.712508507,-0.481416375,0.367856518,-0.058966374,-0.538198022,-0.259567006,-0.601613306,-2.004213204,-0.090296554,0.220519316,0.564504812,0.336549165,-1.103884037,-1.851623746,-2.521297202
1275,0,0.406793183,-0.725447186,-0.045515565,0.002335345,0.254545808,0.149138033,0.685142974,0.943891448,-0.01308352,-0.843657435,-0.125607696,-0.650614755,0.008893696,-0.397748099,-0.83935463,-0.886695278,0.313638949,0.793922052,0.009311487,-0.758482685,-0.256343574,-2.145637325,-0.155323827,-0.529569085,-0.608127109,-0.664399126,0.971800988,0.835655915,-0.091110619,-0.931108485,1.790010188,-0.076589627,0.732075405,-0.095938354,0.204365901,0.137253071,1.098756358,1.022436038,0.865331679,0.091642219,1.596174952,-0.208747117,-0.02005548,0.062376655,0.347798176,-0.19238016,1.127995331,0.373721427,-0.053410907,-0.519140727,0.717826872,-1.506639296,-1.813700465,1.203149173,1.289629581,1.443375057,1.345065039,-0.980725389,-1.748675155,-2.53318923
1276,0,0.536929765,-0.992816416,-0.019431204,0.960525873,1.13095359,1.034657455,0.925439971,0.748812059,0.043181703,0.061888219,0.186672379,0.800049217,-0.068831595,-0.414073192,-0.935473885,-0.981399462,-0.36711158,0.706612042,0.090291209,-0.646276017,-0.5918518,-1.051865038,-0.176889556,-0.419028735,-0.372227898,-0.43449016,0.178850479,0.796178428,-0.152557396,-0.614283,1.890641959,0.299151835,0.5982836,0.110082364,0.4374862,0.3434396,0.943510306,0.326279312,0.630294592,0.027372367,1.333776261,0.187304637,-0.013179823,-0.032654557,0.252700178,-0.305349977,0.716715217,0.162584681,-0.052716474,-0.502125284,0.513740366,-1.506639296,-1.621057033,1.61865297,1.552577483,1.653812264,1.270131505,-1.060852702,-1.777890296,0.462280386
1277,0,1.455977232,-1.417789108,-0.043810049,1.745904267,1.691452648,1.600913779,1.747070455,0.713213631,-0.020422463,-0.835950664,0.287666882,0.182968079,-0.09631135,-0.299672334,-0.433426716,-0.478924292,0.057216017,0.566509933,-0.05491381,-0.663776139,0.291676939,-0.670376511,-0.265156028,-0.409161596,-0.353231881,-0.417907597,0.540922109,0.768952574,-0.133006149,-0.852525786,2.619896979,-0.313540676,0.493827891,1.273068907,1.414093525,1.316113825,1.723191899,0.337588718,0.461361686,-0.033116905,2.071715359,-0.395819931,0.301917387,1.273680083,1.298920227,0.989158779,1.542022272,0.484503054,0.044504195,-0.357834332,2.441532553,-1.506639296,-1.248079718,2.683084892,2.138647097,2.162984093,1.97795038,-1.126141624,-1.795975859,0.061915457
1278,0,-0.757693227,0.932868276,0.253755268,-0.912254605,-1.415284763,-1.500125603,-1.025867385,1.032175551,0.163051091,-0.810261425,-0.876516617,0.378743073,-0.433283238,-0.310307012,-0.469540985,-0.500968929,-0.729829489,0.643667616,0.296929121,-0.370391732,-0.942793879,0.318285949,-0.653709775,-0.575513821,-0.723407917,-0.768186829,-0.770204583,0.768952574,-0.026870806,-0.795147943,-0.878466769,0.820623228,-0.197888262,-0.741774692,-1.113746668,-1.292230622,-0.986359821,0.125223218,0.014791222,-0.486786445,-0.707092279,1.038527187,1.190718541,-0.936422025,-1.526089208,-0.606913341,-1.090353581,1.671821425,1.295178647,0.763143018,-0.797164491,1.072250806,1.714075917,-0.833751082,-1.280860985,-1.207276776,-1.062380049,2.268882314,1.50672624,0.647267482
